

*** Initial Frame Timing Data for Domain: default
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
CpuMotionSamples::setAbsolute, 1, 0.0005317099421840998, 0.0005317099421840998, 0.0005317099421840998, 0, 0.0005317099421840998
EmbreeGeometryEngineAdapter::buildIAS, 1, 0.0502177247098714, 0.0502177247098714, 0.0502177247098714, 0, 0.0502177247098714
animLoop, 1, 0.08392439794600831, 0.08392439794600831, 0.08392439794600831, 0, 0.08392439794600831
buildIAS#buildOrRefit, 1, 0.04995895319325688, 0.04995895319325688, 0.04995895319325688, 0, 0.04995895319325688
commitScene, 1, 0.06495495695025422, 0.06495495695025422, 0.06495495695025422, 0, 0.06495495695025422
commitScene#RetireData, 1, 3.867345726049631e-06, 3.867345726049631e-06, 3.867345726049631e-06, 0, 3.867345726049631e-06
computeSkinDecompBlendshapes, 1, 0.0004621377952361283, 0.0004621377952361283, 0.0004621377952361283, 0, 0.0004621377952361283
computeSparseFactBlendshapes, 1, 0.00022401550023165573, 0.00022401550023165573, 0.00022401550023165573, 0, 0.00022401550023165573
computeSparseFactBlendshapesWB, 1, 1.856526329130359e-05, 1.856526329130359e-05, 1.856526329130359e-05, 0, 1.856526329130359e-05
compute_Blend, 1, 0.00042398532755499874, 0.00042398532755499874, 0.00042398532755499874, 0, 0.00042398532755499874
editScene, 1, 1.8935967415756316e-06, 1.8935967415756316e-06, 1.8935967415756316e-06, 0, 1.8935967415756316e-06
readFile, 1, 0.01898680397539998, 0.01898680397539998, 0.01898680397539998, 0, 0.01898680397539998


*** Initial Frame Memory Data for Domain: default
Scope Name, Event Count, Max Frame, Min Frame, Average Frame, StdDev Frame, Total Memory
readFile, 1, 26923660, 26923660, 26923660, 0, 26923660


*** Ongoing Frame Timing Data for Domain: default
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
ApplyDeltas, 283, 4.5085636735109347e-07, 2.003806010009157e-08, 1.0578396744156175e-07, 7.358065315394403e-08, 2.9936862785961974e-05
CpuMotionSamples::updateDelta, 283, 5.660752163905158e-06, 4.909324886614996e-07, 1.952542626925332e-06, 6.620759734910781e-07, 0.000552569563419869
EmbreeGeometryEngineAdapter::buildIAS, 285, 0.013081837946106845, 0.00025384215366841545, 0.0047407403914418444, 0.0022348676395379284, 1.3511110115609257
EmbreeRenderer::traceStream, 285, 0.18897584509879484, 0.057196460281742745, 0.06025301052566726, 0.007836556756895574, 17.17210799981517
animLoop, 284, 0.24184159953769324, 0.06621950886946948, 0.07276495513895655, 0.010624285817787113, 20.66524725946366
buildIAS#buildOrRefit, 285, 0.012907697179098676, 3.606850924597893e-07, 0.00389850041078134, 0.0018928691849321852, 1.111072617072682
commitScene, 284, 0.2417964437677777, 0.06618054486032676, 0.07271911842775788, 0.010623772511723549, 20.652229633483238
commitScene#RetireData, 285, 0.0029762030690687613, 3.99759312119663e-06, 1.9086569261347936e-05, 0.0001754977673721214, 0.005439672239484162
computeSkinDecompBlendshapes, 284, 0.0015199069464699733, 0.00037640495228785653, 0.0007201091299948003, 0.00021214988068547655, 0.2045109929185233
computeSparseFactBlendshapes, 284, 0.0008024341620407327, 0.0003305278121850108, 0.0006196219242396456, 0.00014840935353379223, 0.17597262648405937
computeSparseFactBlendshapesWB, 284, 5.625685557575366e-05, 1.7463169950104884e-05, 3.365628668568209e-05, 9.718625477188712e-06, 0.009558385418733713
compute_Blend, 284, 0.002864110157194233, 0.00043691989577365753, 0.0014049996395737792, 0.0004968901397049316, 0.3990198976389533
editScene, 284, 1.02194109885545e-06, 1.7032351706802729e-07, 4.853585208982103e-07, 1.6205672708745474e-07, 0.00013784181993509173
readFile, 284, 3.682995567189096e-05, 1.1381618509886948e-05, 2.238350165711709e-05, 5.261226256852415e-06, 0.006356914470621254


*** Ongoing Frame Memory Data for Domain: default
Scope Name, Event Count, Max Frame, Min Frame, Average Frame, StdDev Frame, Total Memory
readFile, 284, 1612, 1280, 1591.6056338028177, 22.594078043294054, 452016.00000000023


*** Initial Frame Timing Data for Domain: RENDER
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
EmbreeRenderer::render, 1, 0.30810485149379513, 0.30810485149379513, 0.30810485149379513, 0, 0.30810485149379513
EmbreeRenderer::renderTile, 1, 0.23031069747513677, 0.23031069747513677, 0.23031069747513677, 0, 0.23031069747513677


*** Ongoing Frame Timing Data for Domain: RENDER
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
EmbreeRenderer::render, 284, 0.09110550791266547, 0.06476311255656775, 0.07008136003934323, 0.0035369147619908102, 19.90310625117348
EmbreeRenderer::renderTile, 284, 0.08329426104932836, 0.06384513893617338, 0.06711098293060261, 0.0023671200894479984, 19.05951915229114
