

*** Initial Frame Timing Data for Domain: default
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
CpuMotionSamples::setAbsolute, 1, 0.0005385563929494741, 0.0005385563929494741, 0.0005385563929494741, 0, 0.0005385563929494741
EmbreeGeometryEngineAdapter::buildIAS, 1, 0.0533432527771443, 0.0533432527771443, 0.0533432527771443, 0, 0.0533432527771443
animLoop, 1, 0.08851010455833253, 0.08851010455833253, 0.08851010455833253, 0, 0.08851010455833253
buildIAS#buildOrRefit, 1, 0.05313417431067596, 0.05313417431067596, 0.05313417431067596, 0, 0.05313417431067596
commitScene, 1, 0.06841326354437222, 0.06841326354437222, 0.06841326354437222, 0, 0.06841326354437222
commitScene#RetireData, 1, 3.937504184481355e-06, 3.937504184481355e-06, 3.937504184481355e-06, 0, 3.937504184481355e-06
computeSkinDecompBlendshapes, 1, 0.00047107779070376665, 0.00047107779070376665, 0.00047107779070376665, 0, 0.00047107779070376665
computeSparseFactBlendshapes, 1, 0.00023081990178730472, 0.00023081990178730472, 0.00023081990178730472, 0, 0.00023081990178730472
computeSparseFactBlendshapesWB, 1, 1.5880264968015645e-05, 1.5880264968015645e-05, 1.5880264968015645e-05, 0, 1.5880264968015645e-05
compute_Blend, 1, 0.00042462926805925116, 0.00042462926805925116, 0.00042462926805925116, 0, 0.00042462926805925116
editScene, 1, 2.344468140402789e-06, 2.344468140402789e-06, 2.344468140402789e-06, 0, 2.344468140402789e-06
readFile, 1, 0.02011860248746855, 0.02011860248746855, 0.02011860248746855, 0, 0.02011860248746855


*** Initial Frame Memory Data for Domain: default
Scope Name, Event Count, Max Frame, Min Frame, Average Frame, StdDev Frame, Total Memory
readFile, 1, 27437348, 27437348, 27437348, 0, 27437348


*** Ongoing Frame Timing Data for Domain: default
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
ApplyDeltas, 283, 3.8072559593871347e-07, 2.0038189774140847e-08, 8.723338911369753e-08, 5.2581596849482134e-08, 2.46870491191764e-05
CpuMotionSamples::updateDelta, 283, 3.6168931565327966e-06, 4.708974469247451e-07, 2.0602161590302476e-06, 6.103903569793715e-07, 0.00058304117300556
EmbreeGeometryEngineAdapter::buildIAS, 285, 0.012041999915688884, 0.001625798483505747, 0.005469477889705621, 0.002225370822717124, 1.558801198566102
EmbreeRenderer::traceStream, 285, 0.18326905831474172, 0.05483624816174171, 0.05780722965854199, 0.007610303469480789, 16.475060452684467
animLoop, 284, 0.2336520994536213, 0.06459998611403339, 0.07104743895627143, 0.01018482000156607, 20.177472663581085
buildIAS#buildOrRefit, 285, 0.011083002236230044, 3.707064983871078e-07, 0.004352835838213928, 0.0019077190990327056, 1.2405582138909694
commitScene, 284, 0.23362135085224167, 0.0645715819807946, 0.07100336291289797, 0.010184983808540535, 20.164955067263023
commitScene#RetireData, 285, 0.0023698164497675256, 3.436549453672555e-06, 1.7415998821849565e-05, 0.00013965035334706846, 0.004963559664227126
computeSkinDecompBlendshapes, 284, 0.0011324582645642067, 0.0003892217876817483, 0.0007537035379185272, 0.0002112749051067282, 0.21405180476886174
computeSparseFactBlendshapes, 284, 0.0008697676227997775, 0.0003435347162294988, 0.000638014710465337, 0.00014316805618431005, 0.1811961777721557
computeSparseFactBlendshapesWB, 284, 5.1618375466855326e-05, 1.54093675210909e-05, 3.093271988246577e-05, 8.787031474710305e-06, 0.008784892446620278
compute_Blend, 284, 0.0030433801426816842, 0.0004497872146427273, 0.001462540829293602, 0.00048798565953256476, 0.41536159551938295
editScene, 284, 1.2223295433599901e-06, 1.7032460775112668e-07, 4.847266199271085e-07, 1.701158492886099e-07, 0.0001376623600592988
readFile, 284, 4.259117121740985e-05, 8.776726884485164e-06, 2.0256104542019204e-05, 5.0028223545827716e-06, 0.005752733689933454


*** Ongoing Frame Memory Data for Domain: default
Scope Name, Event Count, Max Frame, Min Frame, Average Frame, StdDev Frame, Total Memory
readFile, 284, 1748, 1416, 1727.6056338028177, 22.594078043294054, 490640.00000000023


*** Initial Frame Timing Data for Domain: RENDER
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
EmbreeRenderer::render, 1, 0.30376845879647046, 0.30376845879647046, 0.30376845879647046, 0, 0.30376845879647046
EmbreeRenderer::renderTile, 1, 0.22252206758726134, 0.22252206758726134, 0.22252206758726134, 0, 0.22252206758726134


*** Ongoing Frame Timing Data for Domain: RENDER
Scope Name, Event Count, Max Duration, Min Duration, Average Duration, StdDev Duration, Total of Durations
EmbreeRenderer::render, 284, 0.08189774256935678, 0.061970805361915016, 0.0679995662021737, 0.0031005382673212835, 19.311876801417334
EmbreeRenderer::renderTile, 284, 0.076676792364605, 0.06133521403767972, 0.06469488479097814, 0.0021049606994848332, 18.37334728063779
